transcript_id,interlocutor,utterance_text
98,client,"I’ve tried making changes before, but I keep slipping back. I don’t know why."
98,therapist,This seems to be something you care about deeply. What’s one step you could take today?
98,client,"I’m feeling uncertain about my next steps, but I don’t want to stay stuck."
98,therapist,It sounds like you have mixed feelings about this. Can you share more?
98,client,"It’s frustrating because I know what I should do, but I can’t seem to follow through."
98,therapist,It’s important that you’re thinking about this. How can I support you in this journey?
98,client,I just want to feel like I’m making progress and not going in circles.
98,therapist,You're reflecting deeply on this. What do you think would help you move forward?
98,client,"I’ve been thinking a lot about my situation, and I realize I need to make a change."
98,therapist,That’s an interesting way to put it. What made you feel this way?
98,client,"Some days I feel confident, and other days I doubt myself completely."
98,therapist,I hear that this has been on your mind. Can you tell me what concerns you the most?
98,client,"I’m feeling uncertain about my next steps, but I don’t want to stay stuck."
98,therapist,I can see why this is a challenge for you. Have you considered exploring new strategies?
98,client,"It’s frustrating because I know what I should do, but I can’t seem to follow through."
98,therapist,That’s an interesting way to put it. What made you feel this way?
98,client,"It’s hard to talk about this, but I know that acknowledging it is the first step."
98,therapist,You're reflecting deeply on this. What do you think would help you move forward?
98,client,"I’ve been thinking a lot about my situation, and I realize I need to make a change."
98,therapist,I hear that this has been on your mind. Can you tell me what concerns you the most?
98,client,"Some days I feel confident, and other days I doubt myself completely."
98,therapist,It’s important that you’re thinking about this. How can I support you in this journey?
